INDEX,BORO_NM,RPT_DT,CMPLNT_FR_TM,Latitude,Longitude
573860,BRONX,10/16/2014,9,40.808170827,-73.926523367
575021,BRONX,10/15/2014,15,40.840128482,-73.923694411
575240,MANHATTAN,10/15/2014,12,40.761645718000004,-73.98843929
575326,BROOKLYN,10/15/2014,10,40.639844757,-73.965115244
579522,BROOKLYN,10/12/2014,12,40.667909427,-73.932600428
580853,BROOKLYN,10/11/2014,8,40.574751004,-73.987121747
581801,BRONX,10/10/2014,18,40.886611515,-73.843562757
581995,BROOKLYN,10/10/2014,14,40.668854705,-73.867493702
584419,BROOKLYN,10/09/2014,19,40.682910305,-73.950082901
585017,QUEENS,10/08/2014,12,40.696271399000004,-73.798743611
585018,STATEN ISLAND,10/08/2014,12,40.633106542,-74.086447943
588034,BROOKLYN,10/06/2014,9,40.648850747,-73.951016511
589400,BROOKLYN,10/05/2014,11,40.67500776,-74.006577149
589581,BRONX,10/05/2014,3,40.863120505,-73.895237307
589582,BRONX,10/05/2014,3,40.863120505,-73.895237307
593059,MANHATTAN,10/02/2014,18,40.856997627,-73.928251606
593689,BROOKLYN,10/02/2014,3,40.678515899000004,-73.92912141800001
593891,BRONX,09/28/2014,3,40.855578216,-73.86383938899999
597620,BRONX,09/29/2014,16,40.811407098000004,-73.90776374
600761,MANHATTAN,09/27/2014,7,40.798500915,-73.945940189
601517,BROOKLYN,09/26/2014,23,40.671130002,-73.913502055
601798,BROOKLYN,09/26/2014,17,40.632227774,-73.938462176
602978,BROOKLYN,09/25/2014,20,40.669708425,-73.874932351
603143,BRONX,09/25/2014,17,40.833952779,-73.876134149
603338,BROOKLYN,09/25/2014,12,40.704028873,-73.93930478
607238,STATEN ISLAND,09/22/2014,20,40.585944324,-74.101263312
608748,BROOKLYN,09/21/2014,19,40.688023099,-73.86890154
608918,BROOKLYN,09/21/2014,16,40.660674418,-73.916240484
609061,BRONX,09/21/2014,12,40.859303018,-73.840463782
609465,MANHATTAN,09/21/2014,1,40.828394693,-73.942356691
610743,QUEENS,09/20/2014,3,40.687478211999995,-73.820992597
616085,BRONX,09/17/2014,1,40.856183319,-73.903146843
623032,BROOKLYN,09/11/2014,23,40.634956371,-73.896719609
626818,QUEENS,09/09/2014,4,40.76131858,-73.8232488
626819,QUEENS,09/09/2014,4,40.76131858,-73.8232488
627691,QUEENS,09/08/2014,17,40.757266081,-73.831575981
629234,BRONX,09/07/2014,15,40.84304924,-73.909082427
629706,BROOKLYN,09/07/2014,2,40.695548957,-73.9477871
630400,MANHATTAN,09/06/2014,19,40.810979844,-73.949022325
630892,BROOKLYN,09/06/2014,6,40.680404582,-73.909899053
631118,BROOKLYN,09/06/2014,1,40.671568322,-73.916068187
631738,BRONX,09/05/2014,20,40.854612389,-73.884232679
632122,BROOKLYN,09/05/2014,14,40.660216069,-73.94912311600001
632444,MANHATTAN,09/05/2014,5,40.800485277,-73.935146227
634798,BROOKLYN,09/03/2014,20,40.574301425,-73.994072789
635531,BROOKLYN,09/03/2014,3,40.668060206999996,-73.878799712
636647,BROOKLYN,09/02/2014,16,40.673179794,-73.912763975
637840,BRONX,09/01/2014,23,40.807893289,-73.917911949
638605,BROOKLYN,09/01/2014,3,40.663824117,-73.952411269
638730,BRONX,09/01/2014,0,40.820997577,-73.895393945
639144,BRONX,08/31/2014,22,40.86512331,-73.888498643
639152,STATEN ISLAND,08/31/2014,22,40.543896351,-74.20141562
639200,BROOKLYN,08/31/2014,21,40.648867133,-73.95082190000001
639934,BRONX,08/31/2014,0,40.877730011,-73.841786453
641668,BROOKLYN,08/29/2014,23,40.674495687,-73.930571326
641671,BROOKLYN,08/29/2014,23,40.657826599,-73.903820469
646159,BROOKLYN,08/27/2014,12,40.672153221,-73.956049929
646529,BROOKLYN,08/26/2014,16,40.575934395,-73.991135245
652133,QUEENS,08/22/2014,15,40.740261399,-73.87887045800001
652175,BRONX,08/22/2014,14,40.836266064,-73.911328663
652568,BROOKLYN,08/22/2014,1,40.699800317,-73.983732786
653268,MANHATTAN,08/21/2014,18,40.737574427,-74.009921178
654607,BROOKLYN,08/20/2014,22,40.575442769,-73.987794763
655572,BROOKLYN,08/20/2014,0,40.687809351999995,-73.94335082100001
656245,QUEENS,08/19/2014,22,40.677878465999996,-73.79708301
656768,MANHATTAN,08/19/2014,13,40.786731898,-73.941132468
657862,BROOKLYN,08/18/2014,19,40.662767503000005,-73.907529526
659962,MANHATTAN,08/17/2014,2,40.830584711,-73.947554665
659963,MANHATTAN,08/17/2014,2,40.830584711,-73.947554665
665786,BROOKLYN,08/13/2014,8,40.644060832,-73.95723234
667222,BRONX,08/12/2014,6,40.815795526,-73.885864513
667318,MANHATTAN,08/12/2014,1,40.827115606999996,-73.948030747
667970,QUEENS,08/12/2014,3,40.767381656,-73.873200201
668775,MANHATTAN,08/11/2014,2,40.816057056,-73.95432194199999
670422,BROOKLYN,08/10/2014,0,40.703968961,-73.940206502
670850,BRONX,08/09/2014,23,40.884539147,-73.86059758399999
671040,BRONX,08/09/2014,18,40.843318195,-73.85099422100001
672697,MANHATTAN,08/08/2014,13,40.805412948000004,-73.941961193
677468,BRONX,08/05/2014,5,40.880856739,-73.834333114
678655,BROOKLYN,08/04/2014,12,40.668464561,-73.890626164
680430,QUEENS,08/03/2014,2,40.757045606999995,-73.871324865
683795,BRONX,07/31/2014,22,40.833781835,-73.92657819899999
686880,MANHATTAN,07/29/2014,22,40.825148285,-73.94947035199999
689206,BROOKLYN,07/28/2014,5,40.663056548,-73.92364104800001
690077,BROOKLYN,07/27/2014,19,40.667735909,-73.915110552
692266,QUEENS,07/26/2014,1,40.742962354,-73.955274248
692683,QUEENS,07/25/2014,23,40.754933481,-73.910390193
695963,QUEENS,07/23/2014,17,40.604267085,-73.75285237199999
697639,BROOKLYN,07/22/2014,13,40.692931032,-73.937908515
698034,BROOKLYN,07/22/2014,3,40.689399264,-73.93931809600001
702905,BRONX,07/18/2014,23,40.852044735,-73.888430199
708105,MANHATTAN,07/15/2014,2,40.802139737,-73.939060009
709381,MANHATTAN,07/14/2014,5,40.832941761,-73.935432593
710902,BROOKLYN,07/13/2014,1,40.687131399,-73.949243205
713104,BROOKLYN,07/11/2014,16,40.691473129,-73.927766215
714247,BROOKLYN,07/10/2014,21,40.579780195,-73.998424655
716610,QUEENS,07/09/2014,3,40.684012099,-73.863421714
717343,BROOKLYN,07/08/2014,22,40.694402929,-73.94466146399999
718145,BROOKLYN,07/08/2014,3,40.675949175999996,-73.89021011199999
720244,BRONX,07/06/2014,23,40.829869431,-73.87946978
720531,QUEENS,07/06/2014,16,40.73910449,-73.872517865
720634,STATEN ISLAND,07/06/2014,5,40.635872565999996,-74.166848666
720869,STATEN ISLAND,07/06/2014,5,40.60947742,-74.08537289
720908,STATEN ISLAND,07/06/2014,4,40.62561029999999,-74.075032926
720991,BROOKLYN,07/06/2014,2,40.680536156,-73.957086365
720992,BROOKLYN,07/06/2014,2,40.680536156,-73.957086365
722243,BROOKLYN,07/05/2014,5,40.667428293,-73.931252759
724450,BROOKLYN,07/03/2014,19,40.672880145,-73.923691086
725234,BRONX,07/03/2014,0,40.818343038,-73.918744472
729463,BRONX,06/30/2014,1,40.878236711999996,-73.84301473
730090,QUEENS,06/29/2014,22,40.746917823000004,-73.798742191
730704,BRONX,06/29/2014,4,40.870650255,-73.89949559899999
730766,BROOKLYN,06/29/2014,3,40.671110834000004,-73.91356336300001
730776,STATEN ISLAND,06/29/2014,3,40.570775183,-74.122383653
731346,QUEENS,06/28/2014,22,40.689665764000004,-73.744004258
733495,BROOKLYN,06/27/2014,2,40.577221672,-73.963279641
734806,MANHATTAN,06/26/2014,8,40.802931706,-73.93190746399999
738558,BRONX,06/24/2014,7,40.82962934,-73.868243124
738561,BROOKLYN,06/23/2014,23,40.668514457,-73.925606598
740561,BROOKLYN,06/22/2014,2,40.66736709,-73.90338136
740798,BRONX,06/22/2014,1,40.892350926,-73.85643986
741530,BRONX,06/21/2014,17,40.82045167,-73.861783213
742257,QUEENS,06/21/2014,0,40.746390593,-73.895875594
743495,BRONX,06/20/2014,4,40.850316274,-73.892054933
744152,MANHATTAN,06/19/2014,23,40.821714877,-73.95679661
744187,BRONX,06/19/2014,22,40.861186817,-73.90635708
745729,QUEENS,06/18/2014,23,40.702787333,-73.77919412600001
745969,QUEENS,06/18/2014,18,40.66152629,-73.770031391
746114,BROOKLYN,06/18/2014,16,40.678253223,-73.870247489
746179,BRONX,06/18/2014,15,40.848444833,-73.908446129
747346,QUEENS,06/17/2014,21,40.737301962,-73.863611987
748660,MANHATTAN,06/16/2014,21,40.793979332,-73.938446293
749616,BROOKLYN,06/16/2014,1,40.674092212,-73.94592927
752395,QUEENS,06/14/2014,2,40.682135841,-73.766783874
753278,BRONX,06/13/2014,15,40.869519957,-73.882601377
760276,BRONX,06/09/2014,18,40.832986738,-73.898732189
760934,STATEN ISLAND,06/08/2014,3,40.626351000999996,-74.130692006
761088,BROOKLYN,06/08/2014,0,40.688465142,-73.937635025
761723,BRONX,06/07/2014,18,40.860716972,-73.899246702
762883,STATEN ISLAND,06/06/2014,20,40.635844911,-74.165090337
763512,MANHATTAN,06/06/2014,8,40.804384045999996,-73.937421669
765728,BRONX,06/04/2014,22,40.857121690999996,-73.890514753
768816,BRONX,06/02/2014,21,40.823180031999996,-73.866536043
768968,BROOKLYN,06/02/2014,17,40.689622454,-73.960149132
769893,MANHATTAN,05/01/2014,18,40.7291072,-74.004464579
770293,BRONX,06/01/2014,21,40.852381909,-73.91351577100001
770445,BROOKLYN,06/01/2014,17,40.659052795,-73.882369859
772857,BROOKLYN,05/30/2014,22,40.662072579000004,-73.877610324
774415,BROOKLYN,05/29/2014,19,40.671486815,-73.939219036
778299,BROOKLYN,05/27/2014,2,40.64500992,-74.008635382
779756,QUEENS,05/26/2014,1,40.675829689000004,-73.75296932399999
780737,BROOKLYN,05/25/2014,6,40.663056548,-73.92364104800001
780850,BRONX,05/25/2014,3,40.849162424,-73.91733329899999
783571,BRONX,05/23/2014,0,40.856121627,-73.892378083
786413,BRONX,05/21/2014,8,40.88526371,-73.843442967
788078,BROOKLYN,05/20/2014,2,40.617520971,-74.03619790399999
790367,BROOKLYN,05/18/2014,15,40.670601503,-73.904656402
791410,QUEENS,05/18/2014,1,40.71019055,-73.794315457
791664,MANHATTAN,05/17/2014,18,40.718127975,-73.99198572899999
800282,BRONX,05/11/2014,21,40.880037226999995,-73.862364508
800866,BRONX,05/11/2014,4,40.831576256,-73.850955472
801794,QUEENS,05/10/2014,15,40.686204257,-73.768464333
802882,MANHATTAN,05/09/2014,20,40.723009095,-73.97808829
803611,BRONX,05/09/2014,4,40.887212976,-73.830230499
803612,BRONX,05/09/2014,4,40.887212976,-73.830230499
804295,BRONX,05/08/2014,22,40.875126333000004,-73.86649686300001
808782,BROOKLYN,05/06/2014,15,40.687224541999996,-73.91609896199999
808932,QUEENS,05/05/2014,19,40.687308587,-73.793466566
812946,BRONX,05/02/2014,19,40.834669102,-73.905013949
820768,BRONX,04/26/2014,21,40.882156972,-73.831914159
821192,BROOKLYN,04/26/2014,12,40.657649448,-73.928083963
821319,BRONX,04/26/2014,9,40.865262434,-73.896416174
825877,BRONX,04/23/2014,0,40.841163617,-73.912623215
829173,BROOKLYN,04/20/2014,22,40.576929707,-73.98210679600001
830712,QUEENS,04/19/2014,11,40.687085525,-73.839473177
830842,QUEENS,04/19/2014,5,40.682398279000004,-73.840072158
833500,BROOKLYN,04/17/2014,6,40.692389492,-73.915129649
836092,BROOKLYN,04/15/2014,12,40.620404967,-73.923135107
836094,BRONX,04/15/2014,11,40.853787918,-73.883182209
837532,BROOKLYN,04/14/2014,0,40.695140908,-73.975125947
839697,QUEENS,04/12/2014,13,40.742211498,-73.891194371
839806,QUEENS,04/12/2014,11,40.760530795,-73.91884387399999
846362,BROOKLYN,04/08/2014,12,40.578015318,-73.964549958
847534,BROOKLYN,04/06/2014,22,40.646017278,-73.949058268
847606,BROOKLYN,04/06/2014,20,40.673164918000005,-73.90776746
847714,BROOKLYN,04/06/2014,17,40.702759347,-73.92310868199999
847750,BRONX,04/06/2014,16,40.883658466,-73.847847932
847931,BROOKLYN,04/06/2014,12,40.574751004,-73.987121747
853737,MANHATTAN,04/02/2014,0,40.813592964,-73.94934907
854385,STATEN ISLAND,04/01/2014,20,40.634549291,-74.165144778
857215,BROOKLYN,03/30/2014,16,40.688406843,-73.93164219399999
857251,QUEENS,03/30/2014,15,40.68888639,-73.804203539
858725,BROOKLYN,03/29/2014,2,40.672335358000005,-73.875096859
858763,BROOKLYN,03/29/2014,1,40.660394601,-73.91275186
859429,STATEN ISLAND,03/28/2014,18,40.607722846,-74.078585479
860811,QUEENS,03/27/2014,18,40.698568426,-73.898723586
860812,QUEENS,03/27/2014,18,40.698568426,-73.898723586
861069,QUEENS,03/27/2014,14,40.676806192,-73.742658402
865294,QUEENS,03/24/2014,9,40.593299676,-73.771843464
866546,BRONX,03/23/2014,4,40.812630012,-73.92932901399999
870249,BROOKLYN,03/20/2014,18,40.69106352,-73.941097931
870619,BRONX,03/20/2014,12,40.905487755,-73.848452745
873631,MANHATTAN,03/18/2014,5,40.794515091,-73.96632353300001
875559,BRONX,03/16/2014,21,40.817725389,-73.922607345
877564,BROOKLYN,03/15/2014,4,40.689622454,-73.960149132
879127,BROOKLYN,03/14/2014,0,40.672573954,-73.91018000300001
879643,BRONX,03/13/2014,21,40.845009279,-73.879478492
879653,MANHATTAN,03/13/2014,21,40.809755518,-73.955200467
883096,BRONX,03/11/2014,5,40.866669697,-73.866304141
883191,QUEENS,03/11/2014,0,40.702707668,-73.78349346899999
885651,BRONX,03/09/2014,4,40.859546646,-73.894953728
893295,BROOKLYN,03/03/2014,8,40.625777706,-73.9132222
893578,BROOKLYN,03/03/2014,6,40.608422956999995,-73.93992111899999
894359,BRONX,03/02/2014,18,40.857082061999996,-73.901352508
897025,BROOKLYN,02/28/2014,14,40.662635312,-73.939998449
903753,BROOKLYN,02/23/2014,1,40.664515169,-73.906589923
903758,MANHATTAN,02/23/2014,1,40.811986508000004,-73.947576544
906326,QUEENS,02/21/2014,10,40.597637353,-73.78658887600001
916157,BRONX,02/12/2014,22,40.821827039,-73.85972813800001
924079,BROOKLYN,02/06/2014,14,40.597740601999995,-73.935588009
925098,BROOKLYN,02/05/2014,19,40.669404648000004,-73.863639075
925496,BROOKLYN,02/05/2014,10,40.677270619,-73.89148058100001
926284,BROOKLYN,02/04/2014,18,40.637557893,-73.899205311
926418,QUEENS,02/04/2014,15,40.577946639000004,-73.839166703
927342,QUEENS,02/03/2014,23,40.590976634,-73.785612803
927923,BRONX,02/03/2014,2,40.836689799,-73.928671032
930532,BRONX,01/31/2014,21,40.826617293000005,-73.903139291
933718,QUEENS,01/29/2014,21,40.687408886,-73.791248699
933923,BROOKLYN,01/29/2014,17,40.652727946,-73.948321553
934164,QUEENS,01/29/2014,0,40.764803027,-73.882309442
934499,QUEENS,01/29/2014,0,40.764803027,-73.882309442
937825,BRONX,01/26/2014,15,40.832816295,-73.915431144
939956,BRONX,01/24/2014,20,40.893816797,-73.858834747
941478,BROOKLYN,01/23/2014,14,40.671421662,-73.946180173
943464,STATEN ISLAND,01/21/2014,18,40.615491223,-74.08165623
943465,STATEN ISLAND,01/21/2014,18,40.615491223,-74.08165623
945723,QUEENS,01/19/2014,19,40.702405622,-73.808185184
945724,QUEENS,01/19/2014,19,40.702405622,-73.808185184
945725,QUEENS,01/19/2014,19,40.702405622,-73.808185184
947470,BROOKLYN,01/18/2014,4,40.626487188,-73.960694776
947633,QUEENS,01/18/2014,1,40.692209351,-73.893266498
947690,BROOKLYN,01/18/2014,0,40.694325855,-73.938805147
949730,BRONX,01/16/2014,20,40.821910376,-73.903467704
953414,MANHATTAN,01/14/2014,4,40.786944463000005,-73.943573426
957148,MANHATTAN,01/11/2014,13,40.820323983,-73.958647356
958254,BRONX,01/10/2014,17,40.850704471,-73.90595977
958538,BROOKLYN,01/10/2014,5,40.661360679,-73.879258826
960835,QUEENS,01/08/2014,20,40.715830826,-73.746075374
961332,MANHATTAN,01/08/2014,10,40.760585967,-73.9859271
961490,MANHATTAN,01/08/2014,3,40.813739163,-73.944952405
962708,BROOKLYN,01/07/2014,0,40.641887554,-73.979260779
964690,BRONX,01/05/2014,14,40.816872438000004,-73.850684927
965018,BRONX,01/05/2014,0,40.838649714,-73.91667416199999
965365,BROOKLYN,01/04/2014,22,40.672432491,-73.915472281
965724,BROOKLYN,01/04/2014,13,40.665154198,-73.924608275
966602,QUEENS,01/03/2014,16,40.679980738000005,-73.77623390699999
967390,BRONX,01/02/2014,17,40.867300246,-73.870475195
969327,BROOKLYN,01/01/2014,2,40.683452126999995,-73.907504449
969486,QUEENS,01/01/2014,1,40.687308587,-73.793466566
972297,BRONX,12/30/2013,12,40.849217404,-73.90009908
976117,BROOKLYN,12/26/2013,21,40.573763375,-73.992877757
978227,BROOKLYN,12/24/2013,19,40.579780195,-73.998424655
979309,QUEENS,12/23/2013,20,40.59524034,-73.763735017
980596,BRONX,12/22/2013,20,40.903905084,-73.853488327
980966,MANHATTAN,12/22/2013,12,40.770458781,-73.98573367
981199,QUEENS,12/22/2013,3,40.685082375,-73.830283585
982529,QUEENS,12/21/2013,5,40.74921764,-73.86894352899999
982706,BROOKLYN,12/21/2013,2,40.675727746,-73.921495901
983304,BROOKLYN,12/20/2013,20,40.670056816999995,-73.92117453600001
983360,BRONX,12/20/2013,19,40.845581091,-73.891455406
986681,MANHATTAN,12/18/2013,9,40.81632452,-73.939151791
987346,BRONX,12/18/2013,0,40.879654142,-73.883360966
992861,BROOKLYN,12/13/2013,0,40.688465142,-73.937635025
1000550,BROOKLYN,12/07/2013,5,40.708673331,-73.958579553
1002047,BROOKLYN,12/06/2013,0,40.637679906,-73.952055193
1002601,BRONX,12/06/2013,21,40.840047021,-73.851399092
1004528,QUEENS,12/04/2013,15,40.695725607,-73.839138632
1004952,BRONX,12/04/2013,3,40.833033106,-73.90483559999998
1006196,QUEENS,12/03/2013,10,40.679603141,-73.799190502
1007317,MANHATTAN,12/02/2013,15,40.798500915,-73.945940189
1007697,BROOKLYN,12/02/2013,6,40.696780794,-73.946556394
1008831,QUEENS,12/01/2013,12,40.579130256999996,-73.835715118
1009058,STATEN ISLAND,12/01/2013,3,40.631013196,-74.102055847
1010789,MANHATTAN,11/29/2013,22,40.832828153,-73.943870584
1013460,MANHATTAN,11/27/2013,10,40.804816163000005,-73.951266567
1014878,QUEENS,11/26/2013,1,40.738410398,-73.875326633
1016928,QUEENS,11/24/2013,17,40.694712544,-73.800421583
1017797,BROOKLYN,11/24/2013,3,40.676585657,-74.011105419
1019016,BRONX,11/22/2013,19,40.828798674,-73.912610544
1019296,BRONX,11/22/2013,21,40.823117640999996,-73.824114397
1020092,BRONX,11/22/2013,4,40.891258451999995,-73.86085113899999
1020135,BROOKLYN,11/22/2013,2,40.695140908,-73.975125947
1020243,BROOKLYN,11/22/2013,0,40.691471233,-73.944079726
1024349,QUEENS,11/19/2013,4,40.673567651999996,-73.807384888
1027083,BRONX,11/17/2013,5,40.845438146,-73.91397659100001
1029226,BRONX,11/15/2013,22,40.837188075,-73.82297496
1030173,QUEENS,11/15/2013,1,40.680039942,-73.858494087
1031456,BROOKLYN,11/14/2013,10,40.660326331,-73.913213301
1035750,BROOKLYN,11/11/2013,0,40.712291715,-73.936260062
1035751,BROOKLYN,11/11/2013,0,40.712291715,-73.936260062
1035752,BROOKLYN,11/11/2013,0,40.712291715,-73.936260062
1036855,MANHATTAN,11/10/2013,4,40.711389864000004,-74.000106051
1039085,BROOKLYN,11/08/2013,18,40.681967344,-73.982367054
1039769,MANHATTAN,11/08/2013,1,40.794501225,-73.944636047
1043207,BROOKLYN,11/05/2013,22,40.658158848,-73.918179094
1046327,MANHATTAN,11/03/2013,8,40.865722684,-73.923444502
1048027,BRONX,11/02/2013,0,40.893816797,-73.858834747
1050023,BROOKLYN,10/31/2013,23,40.672060241,-73.91690031
1050172,BROOKLYN,10/31/2013,20,40.644836526,-73.947952903
1050237,BROOKLYN,10/31/2013,19,40.657957922,-73.882660124
1052439,QUEENS,10/30/2013,1,40.579657623,-73.834057838
1053471,BROOKLYN,10/29/2013,15,40.70814946,-73.968433913
1053943,BRONX,10/29/2013,0,40.885451065,-73.863463571
1056431,BROOKLYN,10/26/2013,22,40.636539639,-74.006688652
1056627,QUEENS,10/27/2013,2,40.737036757,-73.864489386
1056765,BROOKLYN,10/26/2013,22,40.636539639,-74.006688652
1056801,BROOKLYN,10/27/2013,0,40.669991501,-73.858652389
1056954,BROOKLYN,10/26/2013,22,40.636539639,-74.006688652
1057182,BROOKLYN,10/26/2013,22,40.636539639,-74.006688652
1057183,BROOKLYN,10/26/2013,22,40.636539639,-74.006688652
1058455,MANHATTAN,10/25/2013,23,40.826438728,-73.95045219100001
1061451,BRONX,10/23/2013,19,40.867108011999996,-73.897693193
1066237,BRONX,10/20/2013,6,40.885654514,-73.828726385
1067603,BRONX,10/19/2013,4,40.828709371,-73.877769955
1067700,BRONX,10/19/2013,2,40.834280024,-73.88745537
1068328,BROOKLYN,10/18/2013,20,40.672529100000006,-73.896030558
1068329,BROOKLYN,10/18/2013,20,40.672529100000006,-73.896030558
1068438,BRONX,10/18/2013,18,40.816150608,-73.905155987
1070196,MANHATTAN,10/17/2013,13,40.75012867,-73.987531779
1071020,BROOKLYN,10/17/2013,1,40.676354768,-73.919281585
1073453,BROOKLYN,10/15/2013,3,40.675727746,-73.921495901
1074176,BROOKLYN,10/14/2013,22,40.628357832,-73.92495606
1085786,BROOKLYN,10/06/2013,19,40.634100273,-73.957973713
1085885,BROOKLYN,10/06/2013,17,40.67423304,-73.931999202
1087745,QUEENS,10/05/2013,4,40.672410424,-73.759798996
1087933,QUEENS,10/05/2013,1,40.672410424,-73.759798996
1088001,BRONX,10/05/2013,0,40.871172945,-73.852146692
1088739,BROOKLYN,10/04/2013,17,40.636309901,-73.921463005
1090138,MANHATTAN,10/03/2013,20,40.821198837,-73.943963492
1090252,BRONX,10/03/2013,18,40.867728189,-73.891545801
1090253,BRONX,10/03/2013,18,40.867728189,-73.891545801
1090314,BROOKLYN,10/03/2013,17,40.675922881999995,-73.917930176
1091758,MANHATTAN,10/02/2013,20,40.809779856,-73.954272064
1092554,BROOKLYN,10/02/2013,3,40.675646399,-73.927184904
1093839,BROOKLYN,10/01/2013,11,40.690505869,-73.95900552100001
1096629,BROOKLYN,09/29/2013,15,40.642555201,-74.016652513
1099084,BROOKLYN,09/27/2013,23,40.691117259,-73.91696671
1102949,BRONX,09/25/2013,4,40.845751205999996,-73.921924155
1108003,BRONX,09/21/2013,21,40.857886393,-73.90477835
1109664,QUEENS,09/20/2013,17,40.748351131,-73.877170312
1110965,BRONX,09/19/2013,23,40.848188548,-73.907159722
1112596,BROOKLYN,09/18/2013,20,40.682559966,-73.91084438899999
1114753,MANHATTAN,09/17/2013,8,40.798193324,-73.967351028
1114782,BROOKLYN,09/17/2013,6,40.638982008,-73.89266343
1115902,QUEENS,09/16/2013,13,40.749481441,-73.876677386
1123396,BRONX,09/11/2013,0,40.884447144,-73.87878135
1126015,BROOKLYN,09/09/2013,5,40.656952421999996,-73.887239136
1128821,QUEENS,09/07/2013,4,40.742695736,-73.91546975
